ID,User_Name,created,tweet
1324402679565615104,Dr. Gloria Petruzzelli,2020-11-05 17:26:19,RT @Angelbrutus1: Frontline healthcare workers in GA now have a designated line for emotional support. Use it and use it often! #MentalHeal…
1324402629565419521,duygk,2020-11-05 17:26:07,"RT @DrTinarae: May be helpful for us today.....
#mentalhealth #wellbeing #positivepsychology #selfcare #Lockdown2 https://t.co/eLNYl8kF3b"
1324402614063271936,Light FM Lebanon,2020-11-05 17:26:04,"Tune in to Sunny Side Up #tomorrow and catch Dr. @georges.e.karam's segment ""Mind Matters"" 🧠⁠
⁠
Every Tuesday and F… https://t.co/dIDH2jNU0v"
1324402575806922753,PRMAC_Consulting,2020-11-05 17:25:54,"RT @thejoeplumb: Reach out to Friends, Family or neighbours 📱 

Be there for others around you. It’s imperative we look out for each other…"
1324402562351726592,Sarah Springman: please wear your mask....,2020-11-05 17:25:51,"A lunchtime IOC Sustainability &amp; Legacy Commission meeting, led by Prince Albert @IiMonaco, visited by IOC Presiden… https://t.co/jBrkUZHBZY"
1324402550871891969,Abigail Barnes,2020-11-05 17:25:48,Lockdown walks #justforyou #lockdown #mentalhealth #forestbathing #walksinnature https://t.co/Vv9vqIkif8
1324402505372082178,#100daysOfCode,2020-11-05 17:25:38,RT @BlackWomenInAI: Sit back and ride with us #music #MusicTherapy #MentalHealthAwareness #mentalhealth  #BidenHarris2020 #ElectionResults2…
1324402505338540034,#100daysOfCode,2020-11-05 17:25:38,RT @BlackWomenInAI: Sit back and ride with us #music #MusicTherapy #MentalHealthAwareness #mentalhealth  #BidenHarris2020 #ElectionResults2…
1324402494827597825,Jessica shoonover,2020-11-05 17:25:35,RT @BlackWomenInAI: Sit back and ride with us #music #MusicTherapy #MentalHealthAwareness #mentalhealth  #BidenHarris2020 #ElectionResults2…
1324402462808301570,Nar6 l'Afrodiziak,2020-11-05 17:25:27,RT @BlackWomenInAI: Sit back and ride with us #music #MusicTherapy #MentalHealthAwareness #mentalhealth  #BidenHarris2020 #ElectionResults2…
1324402421964115974,Vituro Health,2020-11-05 17:25:18,"RT @ProfoundMedical: What is the difference between TULSA-PRO® and HIFU?  Find out by reading our blog here: https://t.co/1ySvszI2Id

#tuls…"
1324402383707951104,Fitness Science Corp.,2020-11-05 17:25:09,"What affect does connection have on our healthspan? Turns out, quite an important one. Read on for more.… https://t.co/DB6z3Cb427"
1324402372739846145,Rida 🙃,2020-11-05 17:25:06,RT @DryGaming25: Just a small reminder we are doing a HUGE mental health awareness campaign starting now with a 3 day stream event to end o…
1324402364808388611,Uwill,2020-11-05 17:25:04,"Covid-19 threw an unexpected curveball at college students who are grappling with school, work, and #mentalhealth.… https://t.co/aMp1dSM85K"
1324402313314947073,UNL OASIS,2020-11-05 17:24:52,Join us as we team up with Nebraska Youth Suicide Prevention to bring you Turning on the Light: A Conversation on I… https://t.co/nupR8nD5hK
1324402286760775681,Patrick Butler,2020-11-05 17:24:46,RT @PollardTom: Another tragic story where it seems #DWP failed to properly safeguard someone experiencing #mentalhealth problems. For peop…
1324402267529904128,Sutahn 🇺🇸,2020-11-05 17:24:41,"RT @FirstThemNEWS: #democrats to Blacks: y'all need to #vote

Blacks in #Detroit ""duh ok""

What do #FBA get in return?
Motor City Match awa…"
1324402195568173056,TheGlovemeister #KindnessReallyMattersForever ❤x❤,2020-11-05 17:24:24,"RT @LEAD_Coalition: All too often #caregiving means being subjected to the judgement of people who haven’t walked a mile in your shoes.

#A…"
1324402171505446913,Tirzah Bottomley,2020-11-05 17:24:18,RT @TamaraJewell3: Spending time in nature is so good for my #mentalhealth. No lack of colour at Tilgate Park yesterday. #Autumn @GGPWildli…
1324402111220715522,BlackInt.,2020-11-05 17:24:04,RT @FirstThemNEWS: @JudgeJoeBrownTV At what point do we admit we're dealing with #mentalhealth issues in terms of being irresponsible with…
1324402100630097926,T Alberta,2020-11-05 17:24:01,RT @911well: Your words can lift people up or tear them down. Use your words for good. #Mindfulness #Wellness #MentalHealth https://t.co/b4…
1324402068120109057,islay-skye // halloween giveaway pinned 🩸🩸,2020-11-05 17:23:53,"RT @blkwoodsco: Are you ready for tomorrow's update? 👀🖤
We'll have tins, wax melts, (NEW) tealight sets, and the LIMITED Love &amp; Ritual Self…"
1324402055847596034,Jana Brinkert,2020-11-05 17:23:50,RT @GlobalC19Study: The UK enters its #2ndLockdown today. Our 6-month follow-up survey is LIVE! We want to hear from adults aged 18y+ from…
1324402049119883269,Eve O. Woods ☕🌶🌮💃🍷💭🐈,2020-11-05 17:23:49,"RT @raehanbobby: Resilience in the Eye of the Storm"""" - Online panel of experts for a #LinkedInLocal Meetup Nov 19.

The pandemic is reshap…"
1324402012084146176,🅼🅾🆃🅸🆅🅰🆃🅾🆁,2020-11-05 17:23:40,Motivation! I’m winner! You’re a winner! #22for22 thank y’all for the support! #mentalhealth #mindset Learning some… https://t.co/1kpKzCYtLa
1324401988759703552,robert murray,2020-11-05 17:23:34,"RT @ISS__UK: Check out our mental health guide to coping outside of work during lockdown.
#lockdowntips #ISSGreatPeople #mentalhealth https…"
1324401971063746568,m,2020-11-05 17:23:30,RT @911well: Your words can lift people up or tear them down. Use your words for good. #Mindfulness #Wellness #MentalHealth https://t.co/b4…
1324401946091020289,steve wraith,2020-11-05 17:23:24,"RT @mnesbitt70: This 👇👇👇👇👇👇👇👇👇👇👇

Give a listen to @stevewraith on the show from 6pm to hear more about this very special campaign via the…"
1324401845847150592,Aware,2020-11-05 17:23:00,"Due to restrictions, many peer support groups are closed. Aware has Phone-in Support &amp; Self Care Groups available.… https://t.co/YZPiERQpYy"
1324401822149316611,Dawn Guidry Montz 🌊🌊🌊,2020-11-05 17:22:55,RT @cptsdfoundation: Although the conscious mind must be invoked to carry out the necessary mental rearranging necessary to dismantle old b…
1324401817711759361,Zori Amber,2020-11-05 17:22:54,"RT @DrAWoodsZC: When I agreed to participate in this panel, I had no idea we, as a nation, would be where we are. Looking forward to this e…"
1324401814771552257,Happy Nerd 🤓,2020-11-05 17:22:53,RT @DryGaming25: Just a small reminder we are doing a HUGE mental health awareness campaign starting now with a 3 day stream event to end o…
1324401773826707458,Doug Bartel,2020-11-05 17:22:43,"RT @_GuideWell: #COVID19 is a major health crisis that's highlighted the need for #mentalhealth services.

Now, we're deepening our commitm…"
1324401773218549765,Katie Goodacre,2020-11-05 17:22:43,"@Waterstones or @amazon - Thank you 🥰 If you’re struggling right now, no matter what age, please reach out for supp… https://t.co/y6dPm3KZS4"
1324401764746043392,Katie Goodacre,2020-11-05 17:22:41,** Important update - a thread** My first children’s book - Miley’s Mind - aims to improve children’s #mentalhealth… https://t.co/Dx0rZW95Qb
1324401756273549315,Madhuri,2020-11-05 17:22:39,"RT @NeerjaBirla: Pay attention to your loved ones' behaviour and raise the red flag if you see anything out of the ordinary. 

As the Found…"
1324401732806467584,Mental health,2020-11-05 17:22:33,RT @911well: Your words can lift people up or tear them down. Use your words for good. #Mindfulness #Wellness #MentalHealth https://t.co/b4…
1324401718239678465,Bobby Umar | Keynote Speaker,2020-11-05 17:22:30,"Resilience in the Eye of the Storm"""" - Online panel of experts for a #LinkedInLocal Meetup Nov 19.

The pandemic is… https://t.co/Mi8OF6mXUW"
1324401712959000577,Mighty Mags🏁🏁,2020-11-05 17:22:29,"This 👇👇👇👇👇👇👇👇👇👇👇

Give a listen to @stevewraith on the show from 6pm to hear more about this very special campaign… https://t.co/1en6VtgYE4"
1324401635045613569,M,2020-11-05 17:22:10,Watched a great interview w legend @BKBMG &amp; the #LovecraftCountry crew on @youtube. MR Williams spoke about… https://t.co/l1mJOBBVKY
1324401601747030017,lifesjourney,2020-11-05 17:22:02,"RT @lifejourneyblog: Subscribe to my YouTube channel (https://t.co/oSzuBAekdF)! You'll find my podcasts, video messages, and educational an…"
1324401579059982341,Weald of Kent YFC,2020-11-05 17:21:57,"RT @MidKentMind: It can be easy to let the woes of a second #lockdown become overwhelming currently.

We thought we'd take a minute to remi…"
1324401571887722498,Moyra Mahoney #ScousenotEnglish,2020-11-05 17:21:55,RT @WHISC: Negativity is infectious. Don’t let it spread. Pass on the positive. You are awesome so let everyone know. #WomensHealth #WomenS…
1324401568976875521,Chris Cline,2020-11-05 17:21:54,"Some guy who lives across the country I interact with on social media is very mentally ill, making suicide comments… https://t.co/f9NyLhW25n"
1324401547690860546,Sophie Negus,2020-11-05 17:21:49,RT @PollardTom: Another tragic story where it seems #DWP failed to properly safeguard someone experiencing #mentalhealth problems. For peop…
1324401519966511104,xael bot,2020-11-05 17:21:43,RT @BlackWomenInAI: Sit back and ride with us #music #MusicTherapy #MentalHealthAwareness #mentalhealth  #BidenHarris2020 #ElectionResults2…
1324401515214360577,Sutahn 🇺🇸,2020-11-05 17:21:42,RT @FirstThemNEWS: We've said that most Black people suffer from #mentalhealth issues in terms of being MATURE with their #vote
1324401508323045377,natasha m brown,2020-11-05 17:21:40,RT @BlackWomenInAI: Sit back and ride with us #music #MusicTherapy #MentalHealthAwareness #mentalhealth  #BidenHarris2020 #ElectionResults2…
1324401439985307656,"FJ Day, PhD",2020-11-05 17:21:24,RT @thestevefund: Join us today at 12 PM EST! Black College Student Mental Health: What Institutions Need to Know &amp; Do to Support Healing &amp;…
1324401439976775680,A Talk Space “Therapy”,2020-11-05 17:21:24,"Get back to living... The anxiety isn’t worth it...
#mentalhealth #mentalhealthawareness #therapy #therapyhelps… https://t.co/W4lpRgSq8Q"
1324401394120577025,John Werling,2020-11-05 17:21:13,RT @911well: Your words can lift people up or tear them down. Use your words for good. #Mindfulness #Wellness #MentalHealth https://t.co/b4…
1324401358955565058,𝔱𝔢𝔯𝔬 𝔱𝔥𝔢 𝔥𝔢𝔯𝔬,2020-11-05 17:21:04,"Dear Paula M. White!

Rap definitely ain't your thing.

But I'm sure your hammering skills would work wonders in Un… https://t.co/tTexW04GmZ"
1324401325841539073,Sylvia Avery,2020-11-05 17:20:56,"I am not alone
Raise awareness, hear my voice
I am sick not weak🔥

@heylandsberg  #SicknotWeak #bipolarclub… https://t.co/9au4B5sVxK"
1324401313053052928,Luciana Carvalho Se (She/Her) ✊🏽,2020-11-05 17:20:53,"2020 has been a weird year.
I reflect on how it has vs hasn't served us but ultimately - weirdly - I have never bee… https://t.co/3NDwlUKPl7"
1324401312172285955,Mental health,2020-11-05 17:20:53,How is everyone doing today? #mentalhealth #mentalillness #deletestigma
1324401308028313601,Dr. Aisha Woods Zarb-Cousin,2020-11-05 17:20:52,"When I agreed to participate in this panel, I had no idea we, as a nation, would be where we are. Looking forward t… https://t.co/rMTNYk5Yom"
1324401273316151301,Babita Tade,2020-11-05 17:20:44,"RT @SrBachchan: T 3712 - #SunoDekhoKaho

Listen In When Someone Calls For Help - Look For Signs &amp; Symptoms Of Mental Health Concerns - Offe…"
1324401251161903105,Oxford Psychiatry,2020-11-05 17:20:39,"RT @Mental_Elf: What makes a good online meeting in mental health?

#MentalHealth #Lockdown #Webinars

I know we all have lots of things to…"
1324401247265288192,MC HAMMER,2020-11-05 17:20:38,RT @BlackWomenInAI: Sit back and ride with us #music #MusicTherapy #MentalHealthAwareness #mentalhealth  #BidenHarris2020 #ElectionResults2…
1324401228848144384,Pooja Priyamvada (She/Her),2020-11-05 17:20:33,RT @NHSOEteam: Great visual here from @CAMHSPro  explaining why it’s important to help children identify how they are feeling and help them…
1324401195042115584,sarah wilson,2020-11-05 17:20:25,RT @BedfordshireWS: The new national #lockdown may be really hard on our #mentalhealth. We are here to say that it is okay to not be okay.…
1324401167267495938,chessboardoflife,2020-11-05 17:20:19,Psychopath @officialpes CRYING abused by sociopath @officialpes #mentalhealth 5xslower @LFC abused by #PS4share https://t.co/3oCiKcnS2U
1324401161106055171,L&S Mind,2020-11-05 17:20:17,You could help shape our future today. Read about the role - https://t.co/hKf92Igpje #lambeth #NHS #mentalhealth… https://t.co/dv5LTluiAi
1324401110216511491,David Crews,2020-11-05 17:20:05,Tips from @GiveUsAShout #mentalhealth https://t.co/Ql9kcJXldk
1324401025168535552,Pooja Priyamvada (She/Her),2020-11-05 17:19:45,"RT @AutisticPb: Please have a read of this before criticising someone for having an ""outburst"" over something small. Remember that somethin…"
1324400996697608194,Deepa S Hiremath,2020-11-05 17:19:38,"RT @iitb_moodi: Mood Indigo presents 'Happiness Begins From Within', a session on Self-care and Mental Health by @TheBanat and @TheToothsay…"
1324400982768443394,"Em - diag autistic, a label not a definition!",2020-11-05 17:19:35,The mood I’m in today. Example: fb mate posts a video of press conference for lockdown. I reply I’m sick of this sh… https://t.co/69dIwC0uk4
1324400963579531275,YPAS Liverpool,2020-11-05 17:19:30,Dan is a trainee Children &amp; Young People’s Wellbeing Practitioner here at YPAS &amp; has set himself a challenge to run… https://t.co/Uc47VVRsuP
1324400902690787328,"Ebonee T. Johnson, Ph.D.",2020-11-05 17:19:16,"RT @EmoryRollins: Join Health Policy &amp; Management Associate Professor, @_JanetCummings &amp; other panelists for the Etiology of Mental Health…"
1324400893882753026,chessboardoflife,2020-11-05 17:19:13,Evil #eFootballPES2021 psychopath @officialpes CRYING abused by sociopath @officialpes #mentalhealth #GASLIGHTING https://t.co/dxmcAQpGtB
1324400889252163586,Dawid K,2020-11-05 17:19:12,"RT @Jav0r27: #Giveaway 
183 days! Half a year!
This is the longest I've been sober in over 10 years. 

🥳To celebrate, I will be giving away…"
1324400888883089416,FALSELY ACCUSED Letters to the Establishments UK,2020-11-05 17:19:12,"RT @MThriving: #Narcissist:

If they are speaking, we'll never know what is the truth &amp; what is a lie.

I think half the time (or more) the…"
1324400857769803777,First Response Group,2020-11-05 17:19:05,The 4 week national lockdown started in England today. Check out our tips to keep mentally healthy during the restr… https://t.co/isJNmNS8WZ
1324400829349187587,Robin Sturges,2020-11-05 17:18:58,"RT @TWMHR: As we enter #lockdown2, here's a useful guide from @BelievePHQ for how to look after your #mentalhealth during #lockdown in the…"
1324400826564153345,Myton Inclusion Centre,2020-11-05 17:18:57,RT @MytonWellbeing: Lots of good tips for taking care of your #mentalhealth over the next few weeks from @thepsychologymum #selfcare #lockd…
1324400746129928192,Tom Pollard,2020-11-05 17:18:38,Another tragic story where it seems #DWP failed to properly safeguard someone experiencing #mentalhealth problems.… https://t.co/IlsILOWp4q
1324400706611220481,Peter Timusk,2020-11-05 17:18:29,"RT @CMHA_NTL: #COVID19 has the potential to impact #suicide rates, but an increase isn’t inevitable. @MHCC_ released a policy brief explori…"
1324400691939561479,Megan Schlorff,2020-11-05 17:18:25,RT @GreyBruceHealth: Grey Bruce Health Services has teamed up with Hanover and District Hospital to open a new clinic within the Hanover Ho…
1324400659047874560,Ordinary Extraordinary CIC,2020-11-05 17:18:17,"RT @antarctic_fire: On the eve of Lockdown 2.0 keep yourself and others safe, be kind, keep active and keep talking. Don’t struggle alone,…"
1324400652274049024,Sonny Watkins,2020-11-05 17:18:16,"RT @MThriving: #Narcissist:

If they are speaking, we'll never know what is the truth &amp; what is a lie.

I think half the time (or more) the…"
1324400632124637185,Mark Carruthers,2020-11-05 17:18:11,There is an interesting angle on this piece.  There has been a lot of talk about #mentalhealth at the top end of th… https://t.co/aYzZanCFD4
1324400609676677120,♋️Simply Alvin 1964♋️ 🇺🇸🇩🇪🇮🇪,2020-11-05 17:18:06,"RT @growingupbipola: When shit hit the fan I try to breathe slow and deep. Sometimes that's all I can do
#bipolar #mentalhealth #depression…"
1324400607604736001,Dr. Romie Mushtaq MD,2020-11-05 17:18:05,"Coping with Post-Election Stress, Anger, &amp; Anxiety Dr. Romie on Good Day Orlando... https://t.co/73LVrMy0ek via… https://t.co/JvgC5c3f20"
1324400603380985856,WhyWeRise,2020-11-05 17:18:04,"""Solidarity is not an act of charity, but mutual aid between forces fighting for the same objective."" - Samora Mach… https://t.co/VtcRF7Z8wa"
1324400483310604288,Charlyee Blues,2020-11-05 17:17:36,"RT @RalphGMWorks: #MentalHealth #ElectionResults2020:

If you still don't believe that the media is controlling your mind, check this out 👇…"
1324400462834114562,BIBOS,2020-11-05 17:17:31,RT @FirstThemNEWS: @JudgeJoeBrownTV At what point do we admit we're dealing with #mentalhealth issues in terms of being irresponsible with…
1324400458547433473,SUMAN MAITY,2020-11-05 17:17:30,"RT @chanji_k: 6th Nov. 4 PM
Join NPC Webinar
Learn about Mental health issues &amp; how to cope with them
#Mentalhealth #MentalHealthAwareness…"
1324400332122869760,Im_here_to_help,2020-11-05 17:17:00,@Iamdepr47974144 How can I best support you right now? #mentalhealth #depression
1324400236639490056,Daisy,2020-11-05 17:16:37,"RT @PC_SteveCroshaw: #KindnessMatters #mentalhealth #ItsOkayToNotBeOkay #ItsOkNotToBeOk #Bear 

""Bear"" by PC 1942.

My film about being the…"
1324400214397116419,Lynn Fishman RN,2020-11-05 17:16:31,It is easy to get emotional considering outer events. However much of what you may feel is being picked up from oth… https://t.co/yTkW7ikKbM
1324400210815127552,Suhail,2020-11-05 17:16:31,RT @911well: Your words can lift people up or tear them down. Use your words for good. #Mindfulness #Wellness #MentalHealth https://t.co/b4…
1324400197070331904,acesandvodka,2020-11-05 17:16:27,"RT @MentallyAwareNG: Tips on survivor's guilt. Watch!

#AskATherapist is one of our series.
Media partnership with @PulseNigeria247

If you…"
1324400162828128256,Gena,2020-11-05 17:16:19,RT @911well: Your words can lift people up or tear them down. Use your words for good. #Mindfulness #Wellness #MentalHealth https://t.co/b4…
1324400136324263938,Dr. Becky Clark,2020-11-05 17:16:13,"SPOTLIGHT! An organization near and dear to my heart, DOC WAYNE!  “Reimagining Therapy through the Lens of Sports”… https://t.co/R5m0RBrkEu"
1324400064786292736,AVE Skincare,2020-11-05 17:15:56,RT @911well: Your words can lift people up or tear them down. Use your words for good. #Mindfulness #Wellness #MentalHealth https://t.co/b4…
1324400020209238020,Mental Health,2020-11-05 17:15:45,"RT @ntlalliancehlth: Lyra Health adds Calm app to ease COVID-19 mental health strain // via @EBAadvisernews // https://t.co/aYifWqcZy5

@Ly…"
1324400000059793408,PEMHS,2020-11-05 17:15:40,"If you’re having trouble making it through the day, we can help. Call 727.791.3131 or visit https://t.co/t6bWgrL1k8… https://t.co/qynIeMPdSg"
1324399989901185024,Mental Health,2020-11-05 17:15:38,RT @HuminbirdSpirit: Sending some support and love out today #alignment #meditate #reiki #healing #gratitude #metaphysical #crystals #stres…
1324399981420302336,#SuzyDavies #ChildrensAuthor #WriterofFairytales,2020-11-05 17:15:36,"RT @judehaste_write: #staypositive 🇬🇧 look after your #mentalhealth #MentalHealthMatters #QuarantineAndChill 
 Let the #books do the walkin…"
1324399963678429187,EDGI,2020-11-05 17:15:32,Our next EDGI Talk is starting in less than 1 hr! Tune in on FB Live (https://t.co/z85DB1PQCJ) to hear @PjGeolat at… https://t.co/4a9NCJbDbD
1324399955834998784,Mental Health,2020-11-05 17:15:30,RT @shazneyspence: Daily habits to help you thrive during lockdown #MentalHealth #Wellbeing #Connect #Habits https://t.co/U9jkjsytTm
1324399926193827844,Lou Kavar,2020-11-05 17:15:23,My understanding of #spirituality is that it’s a dimension of who we are.  #MentalHealth https://t.co/2Nn9yq5LJM
1324399921659842561,Mental Health,2020-11-05 17:15:22,"RT @FoundryKelowna: 🧘‍♀️ Join us on Facebook (https://t.co/r6KU56sFXb) at 10am PT for LIVE #yoga with Caroldean Jude! 🧘

#mentalhealth #kel…"
1324399868605984768,aditi mishra,2020-11-05 17:15:09,"RT @chanji_k: Must Attend
NPC Webinair 
6 Nov 4 PM
Learn about Mental health issues &amp; how to cope with them
#Mentalhealth #MentalHealthAwar…"
1324399856341950465,National Alliance,2020-11-05 17:15:06,Lyra Health adds Calm app to ease COVID-19 mental health strain // via @EBAadvisernews // https://t.co/aYifWqcZy5… https://t.co/LMRw9oAzKJ
1324399841905152003,James Keenan,2020-11-05 17:15:03,"Know your worth, give yourself permission to recognise your values and be kind to yourself. You are enough!… https://t.co/ENLlhF7ZHQ"
1324399803925557249,TheHummingbirdSpirit©️,2020-11-05 17:14:54,Sending some support and love out today #alignment #meditate #reiki #healing #gratitude #metaphysical #crystals… https://t.co/t503DtPXZO
1324399779875590146,Shazney Spence,2020-11-05 17:14:48,Daily habits to help you thrive during lockdown #MentalHealth #Wellbeing #Connect #Habits https://t.co/U9jkjsytTm
1324399730911145984,Frank Francoeur,2020-11-05 17:14:36,RT @liz_hall_e: @Ashwinder_Suden The really sad part is that this looks nicer than some of the homeless shelters or group homes I’ve been i…
1324399680793403394,Foundry Kelowna,2020-11-05 17:14:24,"🧘‍♀️ Join us on Facebook (https://t.co/r6KU56sFXb) at 10am PT for LIVE #yoga with Caroldean Jude! 🧘

#mentalhealth… https://t.co/RT3AJZz69D"
1324399679497478144,Michellesobatty,2020-11-05 17:14:24,"I’m pretty sure this is the reality Of me feeding the chipmunks, squirrels  n’ birds 2xs a day... What I feel like,… https://t.co/xOJhKmqH24"
1324399672224444417,Alternative Options,2020-11-05 17:14:22,"To avoid burnout, remind yourself that you are allowed to take breaks &amp; then allow yourself time to rest. If you ke… https://t.co/7qnzpqxdB0"
1324399601781231617,❤️ The King Of Love From IRAN❤️ Wishes You Love!❤️,2020-11-05 17:14:05,"💕Inner #Love is The Mother Of Inner #Beauty💕bec 
💕it brings us #Peace &amp; #JOY!💕
@Bijan_Cyrus  

#IAMLOVE… https://t.co/NixSP9Qchd"
1324399583170945024,Chalchiuhtlicue,2020-11-05 17:14:01,"68,275,710 Americans (and counting) ... the largest abusive relationship that I’m being witness to.  I’m a mandated… https://t.co/VsEmy9uAgc"
1324399557317431301,Craig Trapps,2020-11-05 17:13:55,It's not easy for some people having another lockdown to deal with. #mentalhealth the biggest killer during this ti… https://t.co/7NZrxq1kGz
1324399529291096064,uO Fierté Pride Centre,2020-11-05 17:13:48,"RT @max_ottawa: Feeling stressed and overwhelmed?

Wanting to escape and #letloose!

Join siblings Allison and Kevin Lunianga for an intera…"
1324399527994994692,Unique Support Services,2020-11-05 17:13:48,Your #mentalhealth is so important. So don’t treat it like it’s not. Make yourself a priority first and take care o… https://t.co/t0TwvhB5aH
1324399504792133635,Ontario Peer Development Initiative,2020-11-05 17:13:42,"As winter approaches, we're facing new challenges to maintaining mental wellness. We spoke to @nisanorthern Outreac… https://t.co/00DU84yuSH"
1324399503189938176,L. Norris,2020-11-05 17:13:42,RT @FirstThemNEWS: @JudgeJoeBrownTV At what point do we admit we're dealing with #mentalhealth issues in terms of being irresponsible with…
1324399459766325252,NEOFACS,2020-11-05 17:13:32,We are thrilled to announce that NEOFACS is the proud recipient of a 2020 @Bell_LetsTalk Community Fund grant! The… https://t.co/dsc6aOnfwT
1324399447946612736,Eric Stoffle,2020-11-05 17:13:29,"RT @Apotheosystem: There's this loneliness
But it has nothing to do
With other people
There's no sense of connection
Like I'm not meant to…"
1324399433534955520,TheHummingbirdSpirit©️,2020-11-05 17:13:25,The right hug could ease the strongest pain #alignment #meditate #reiki #healing #gratitude #metaphysical #crystal… https://t.co/402HH5XQZU
1324399410890027009,KristiLCrue,2020-11-05 17:13:20,RT @AnnieMendelsohn: @AP_Politics Whereas Trump having a mental health crisis is inciting violence. ( please get Trump the #mentalhealth su…
1324399404024037379,Crel Stasis,2020-11-05 17:13:18,RT @thestevefund: Join us today at 12 PM EST! Black College Student Mental Health: What Institutions Need to Know &amp; Do to Support Healing &amp;…
1324399379973775365,Scott Bupp,2020-11-05 17:13:12,"In all the chaos that is life, you need to take a moment for yourself.  #Mentalhealth #MentalHealthAwareness #prevention #TakeAMoment4Mind"
1324399343919460353,CDC DASH,2020-11-05 17:13:04,"Feeling connected to school can help protect teens from poor #MentalHealth. Help teens connect, virtually or in per… https://t.co/ClQXwwoGy2"
1324399335413633026,PsychCentral,2020-11-05 17:13:02,"""Tell your daughters. It’s nothing to be afraid of but it’s also not pleasant...""
https://t.co/A2BcINnLwj #COVID19 #MentalHealth #Women"
1324399332838285312,Mike Veny,2020-11-05 17:13:01,"An uncomplicated approach to a complicated problem.

In order to keep reaching people with this message during 2020… https://t.co/xipiH6szX4"
1324399318711832588,iamhappy,2020-11-05 17:12:58,RT @911well: Your words can lift people up or tear them down. Use your words for good. #Mindfulness #Wellness #MentalHealth https://t.co/b4…
1324399295685136386,Talk1st CNTW,2020-11-05 17:12:52,Some fantastic sharing of ideas today in our older people's services special interest group. #safetyhuddles &amp;… https://t.co/7clXBv2nkR
1324399285841125383,Tichaonazvikomborero,2020-11-05 17:12:50,"RT @UNICEF: Children need more.
They deserve more. 

Governments must step up to provide greater investment in, and access to, #MentalHealt…"
1324399244866805760,Small Shop Hype,2020-11-05 17:12:40,"RT @blkwoodsco: Are you ready for tomorrow's update? 👀🖤
We'll have tins, wax melts, (NEW) tealight sets, and the LIMITED Love &amp; Ritual Self…"
1324399243906424836,Bee 1,2020-11-05 17:12:40,Special thanks to @Niche ifa for kind donation of goody bags for the NHS staff. #MentalHealthAwareness… https://t.co/6i3Yavzsfs
1324399233173053441,aditi mishra,2020-11-05 17:12:37,"RT @chanji_k: 6th Nov. 4 PM
Join NPC Webinar
Learn about Mental health issues &amp; how to cope with them
#Mentalhealth #MentalHealthAwareness…"
1324399202701582336,Well Being Trust,2020-11-05 17:12:30,How can you protect your #mentalhealth and avoid doomscrolling? It's unrealistic to suggest unplugging from the new… https://t.co/vuoOtlUzEK
1324399198226309122,Chris Rathburn,2020-11-05 17:12:29,"There's this loneliness
But it has nothing to do
With other people
There's no sense of connection
Like I'm not mean… https://t.co/OdYnK0xlXu"
1324399188377968640,YUVA UTKAL FOUNDATION,2020-11-05 17:12:27,"Join us on our journey of rediscovering your inner self and rekindling your talents at our platform
@_.theflipside.… https://t.co/fhSVTZVqji"
1324399177674166273,"Erin Haugen, PhD, LP, CMPC",2020-11-05 17:12:24,RT @Angelbrutus1: Frontline healthcare workers in GA now have a designated line for emotional support. Use it and use it often! #MentalHeal…
1324399053019381760,TheHummingbirdSpirit©️,2020-11-05 17:11:55,God is the wind beneath my wings. - [ ]  #alignment #meditate #reiki #healing #gratitude #metaphysical #crystals… https://t.co/w8jG5I1es2
1324399044035301377,Muse en Lystrala,2020-11-05 17:11:52,RT @QueenshipGames: Our work is more important than ever as the world faces an unprecedented #mentalhealth crisis. Will you grab us a coffe…
1324399031372652544,Belladonna HomeDecor,2020-11-05 17:11:49,"RT @judehaste_write: #staypositive 🇬🇧 look after your #mentalhealth #MentalHealthMatters #QuarantineAndChill 
 Let the #books do the walkin…"
1324399022388482058,Inspire,2020-11-05 17:11:47,RT @911well: Your words can lift people up or tear them down. Use your words for good. #Mindfulness #Wellness #MentalHealth https://t.co/b4…
1324399017191723010,Together Albania,2020-11-05 17:11:46,"RT @MHESME: ⚖️ A good work-life balance is important to your #mentalhealth.

Physically disconnecting from your workspace (even when workin…"
1324399005237915656,Priory Group,2020-11-05 17:11:43,"In this article, Priory's Dr Hayley van Zwanenberg, a leading Child and Adolescent Psychiatrist, provides advice to… https://t.co/UO2w7AcXha"
1324399005099581443,Idea Machine,2020-11-05 17:11:43,RT @UndergroundinWA: Our students' hopeful patience gives us courage in these times. #writing #education #arts #teaching #prison #creativew…
1324399003925204998,Didem Leather Art,2020-11-05 17:11:43,"RT @blkwoodsco: Are you ready for tomorrow's update? 👀🖤
We'll have tins, wax melts, (NEW) tealight sets, and the LIMITED Love &amp; Ritual Self…"
1324399000364212224,JudgeJoeBrown,2020-11-05 17:11:42,RT @FirstThemNEWS: @JudgeJoeBrownTV At what point do we admit we're dealing with #mentalhealth issues in terms of being irresponsible with…
1324398990893481985,Goodbye Anxiety ☁️,2020-11-05 17:11:40,"my anxiety is so high 24/7 that anytime something awful happens, it throws me into a state of shock. i don’t know h… https://t.co/JygMOzdTjn"
